,PatientID,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis
85,LUNG1-089,8.138594899641582,0.02499078295851975,140.55087725158998,671.6369409670294,1.0797724215697693,724.1988230739413,0.019507407819159626,0.017279747286687235,5.504950581644182,310.2920122353516,0.9519819589989379,0.9751266697374483,0.026774619190267298,0.9811468042003507,659.2052469701201,0.016734599090521694
86,LUNG1-090,130.57982062025104,0.06905585982968475,83.62458741987074,1036.4027190201434,1.8135707415329465,2185.355117441773,0.0036913896239670436,0.0030470979211792096,5.117952804164778,1427.895946565322,0.7548343589850014,0.8328128182497115,0.3626361313591081,0.8901362892268391,883.1527092340332,0.0029515202097187506
87,LUNG1-091,18526.033547289164,0.1966996682891062,9.567012227651212,1970.2106633544984,3.667742429061588,7219.767717975198,0.00225741169312869,0.0007847878756591832,4.205261357726132,47549.58647748002,0.49978431547063307,0.6415236471663188,1.1689330639164557,0.731779987546804,1440.3796769295914,0.000627359882327635
88,LUNG1-092,2564.960091706322,0.14063368030023313,22.02352032803496,1736.9993504621318,2.706036726170606,4819.847450177389,0.001886475458791745,0.0009031736067852289,4.542028354289356,11314.877640933953,0.6154944204943225,0.7298878430234532,0.7734586539981945,0.8105239908730371,1393.7488168116981,0.0007917987570359632
89,LUNG1-093,1759.7881489758684,0.12821490884262982,37.24380347960778,1394.6025133091628,2.7476810579783897,3987.478306864245,0.002585168695693682,0.0013572022712350098,4.662231216807706,8286.107319076908,0.5977185336123242,0.7224307903356075,0.7649157786310057,0.7991414181596113,1095.7473107684527,0.0012122172250485816
90,LUNG1-094,84.5201595112467,0.06425313703499093,46.73444697905741,630.3639194273086,1.7008577167982208,1241.34940751744,0.005748174112775547,0.0046172556564105,4.929669116767501,1011.1944699191456,0.7669478681923402,0.8510956921080216,0.30104297842627203,0.8963618140682377,542.8466230153551,0.00441671433652903
91,LUNG1-096,2497.878578677822,0.07663686612793516,96.99245078724022,1442.9890731189128,2.333144766532235,3870.23366781051,0.004742360039410264,0.002590834931071562,5.348023578447182,22699.81054259114,0.6954203664131862,0.7769701944703141,0.6530334943123773,0.8576697997703562,1188.562199504385,0.0022523801263993966
92,LUNG1-097,15118.450210613055,0.16401662262386374,46.17369256833308,1674.3608091781264,2.1830060902010056,3788.0321646247935,0.0040134691156431,0.001746087607866016,4.267626449602998,59229.34572859789,0.6412388828370468,0.7667349534489731,0.4752024085754585,0.8282164767360235,1369.0762273935377,0.0014295298758453515
93,LUNG1-098,18.114633676098833,0.03366492419844798,125.49098511160922,704.3961119582747,1.2094467703977512,961.4068814524015,0.0174973494866259,0.016970020849835933,5.323541034678499,484.420555881385,0.8999947368005056,0.9430499325236167,0.08170727416720483,0.9594292291145886,655.3636176611018,0.016874169234761496
94,LUNG1-099,1584.2224644398239,0.09210819391150524,132.41375874918168,1431.1084910780748,2.172842496144096,3454.962182949586,0.0032327438980263123,0.0022949823261136284,5.270832022138223,12075.475699487393,0.700187566742737,0.7890430552556018,0.5421572642374208,0.8603520643390716,1194.3114562531605,0.0021581347542338307
95,LUNG1-100,45.00282069294779,0.041072333256492,99.81333995249477,832.8213082203761,1.2565001726322187,1143.962060127422,0.006895148909024534,0.006488663015034747,5.230446317226575,968.5553834501904,0.883194543260766,0.9320534661250164,0.10010451952421398,0.9517641287854379,775.4628968923982,0.006407146069710583
96,LUNG1-101,1091.642422168394,0.0760435665116305,98.96070024549394,1677.3544414613498,1.9342725280332875,3479.4202098999367,0.0033468217406953747,0.0024286684549928595,5.142637133314768,10253.557806586083,0.7103790850609513,0.8121635651407682,0.3894494690772783,0.8660938937936264,1421.455012025382,0.0022692152535387566
97,LUNG1-102,110.58613591318893,0.031591444610877345,89.63939342544836,849.821962535507,1.262809217875039,1167.5666197997537,0.003188152276434296,0.002845095475218438,5.4543701583585875,3075.971318997527,0.8770235341387163,0.9292046243719105,0.09963189589974669,0.949045822134563,790.7934283397307,0.0027723621952343356
98,LUNG1-103,106.64848046080093,0.037016838299096695,119.10219678186951,1056.3119052269656,1.3464014199616243,1613.063139173158,0.003153076998738157,0.0027903731681875573,5.4173254387248075,2505.0257362969846,0.8685425426073047,0.9174789462054066,0.14946688543519096,0.9445978509345807,970.953081743457,0.002722793607150867
99,LUNG1-104,1765.2577140286662,0.05575492480560314,88.28814899375976,1454.0647514231812,1.7966223111487296,2487.9120958413832,0.0023201280059886487,0.0015675510119688323,5.5696646100764395,23562.822536397285,0.742181266347946,0.8336976794269066,0.33671155269688846,0.8834968442582448,1300.354965159486,0.0014512726412400508
100,LUNG1-105,13375.641195919909,0.16393723112607697,35.966896128281206,1429.9545031893174,2.498675852840816,3557.344108741297,0.00243738729954841,0.0012591122793315064,4.489405809938969,50526.69932319535,0.6168735166179367,0.7384552681264935,0.643565228848304,0.8125036062891057,1163.9524492019905,0.0011052590866993867
101,LUNG1-106,101.3081877588101,0.0638940859434475,52.89125466811895,732.8356050123896,1.4095546250898443,1124.156410690251,0.005731428007831695,0.005054269990719968,4.863906534838584,1312.2382552484034,0.8264312064050704,0.8960581273929691,0.15811955471996636,0.9260382510455678,663.0970449249592,0.004914537859623627
102,LUNG1-107,434.49856904360684,0.1450862056417953,21.579706166345495,779.2789441298889,2.31754369351225,1798.7551104759345,0.004515413346119405,0.002786400392197301,4.389527261084912,1956.8955062740142,0.6450598815384937,0.7656015779092702,0.5406451085366684,0.8268583010662515,645.003147635778,0.0025578935483632098
103,LUNG1-108,22.315085822250808,0.04503629490588105,76.5254654051906,770.7409676860733,1.2603450168549082,1054.5862264752511,0.006628228491510025,0.006187307188726726,5.058297185739576,445.9965552195729,0.8988719616110523,0.9370894759889068,0.10817512483293733,0.9575143221471477,725.6784583702782,0.006097440687013346
104,LUNG1-109,3438.775769964212,0.13758274062195763,58.029561413027935,1659.5265352212034,2.1284972544164207,3703.30623236876,0.003876414225098282,0.002160862132337698,4.607628846364482,16579.636192713828,0.6619961218743563,0.777664172403472,0.4653613197592792,0.8402247038450101,1371.2869695963968,0.0018703239020045994
105,LUNG1-110,13.60959471979278,0.027962673339793822,175.33666805646376,908.744542215815,1.1684738906935375,1185.5019066092113,0.013545001974012863,0.013308310895359048,5.527617596335962,446.02491202560583,0.9151894510986195,0.9529411764705884,0.06146940788317577,0.9653267557404475,853.9182927775552,0.013253124048960962
106,LUNG1-111,26.65166984155956,0.030819559284999888,139.3091131640442,665.9131495266168,1.2614841009268885,966.9138961591118,0.009820167129766728,0.008440776523545282,5.430866230131959,769.3879729181857,0.8881194526499315,0.9332945672038544,0.10721222386279218,0.9537523632862258,618.1467177131512,0.008146140529089149
107,LUNG1-112,476.97202242983536,0.2529894891952787,12.098932581937728,1423.823285298449,3.406260099490486,4923.968750827797,0.004387343070725316,0.0022722921966709677,3.7758623039548644,1018.6383067734308,0.5303402815002087,0.6652799303912771,1.0270745510086974,0.7510639595163024,1061.0504290614572,0.001986478967659582
108,LUNG1-113,885.0630802235041,0.058194748224811195,72.03830663567162,1296.3174841811544,1.6110373084650325,2313.2255548972144,0.0018419978233250704,0.0014160602710389806,5.19894224977464,11931.466543982116,0.7827321314297718,0.861730441991361,0.2549135083341163,0.9043946725642515,1140.5368691247395,0.0013437303150523416
109,LUNG1-114,46.54382818647579,0.05197809607285501,79.19859316850881,821.236022332762,1.4037652847665723,1284.182761592261,0.008082058069837642,0.007228937142722644,5.07088142103983,749.8742227143856,0.8366475886159457,0.9023878043089368,0.16309761080818952,0.9304604253019283,743.4157101930103,0.0070429144101355895
110,LUNG1-115,7922.114332354372,0.1263683521064522,76.76124213666232,1584.8021646788632,2.1919958637646704,3684.7679522548647,0.009629373339084665,0.0040249151648482084,4.864506086884635,41566.80451920772,0.6619067368221576,0.7729102641588919,0.509740503155108,0.8401202118195208,1304.9681414206398,0.0032266868426154187
111,LUNG1-116,7183.2379693383555,0.1411467682905841,44.02201249324533,1583.1642595440765,2.1159556576308955,3485.9481311463996,0.0015546754518790302,0.0008666609776134178,4.514271920130573,33498.72263082622,0.656656384118238,0.7772143836670806,0.4506571296261859,0.8370719131971255,1307.5051119096568,0.0007627369759263781
112,LUNG1-117,2178.893718632795,0.23446937458903194,8.07120419113818,1299.920205369845,2.9911844274314965,3964.2428820437835,0.002442778049565043,0.0009491781238938354,3.7772810789084517,5266.906523778658,0.5604275662483619,0.694661893030645,0.8530669751611499,0.7743745730813606,998.9169004230207,0.0007790550495641521
113,LUNG1-118,67.24533260216198,0.03408926335915356,177.2806986872021,720.3699202695493,1.474958978739785,1299.375667971909,0.019876275298796615,0.015275011973307207,5.51315593020326,1662.370921032107,0.8397210128114954,0.8972836209017113,0.20830866522181546,0.9304265084397537,641.5240665064381,0.014522032659999462
114,LUNG1-119,27.47733076257861,0.0371362929906214,147.5079754101212,836.0193320368325,1.258290714644759,1152.8189281388159,0.01964574712626029,0.015834728354836923,5.3798348909328455,646.8999994776018,0.8736825098794743,0.9287785079242366,0.09510621296668502,0.9480037005553158,774.4670202507366,0.015000050526942902
115,LUNG1-120,1577.9161074180952,0.1537952133320322,61.99859565982506,1663.1542028927856,2.109759626209158,3634.529374452671,0.03309975922625875,0.009286332765474916,4.355167154102943,6891.455127460557,0.6691115946324178,0.7822948395161714,0.4596161099659049,0.8437754979494779,1384.8628305982127,0.006666253293933633
116,LUNG1-121,969.6064697298091,0.11176517604859118,45.89200096992478,1710.6713678089593,1.9710283522679564,3507.6433133524924,0.001974277226522932,0.00136017350816956,4.64481313272022,6118.4313016376345,0.7009072600490496,0.8059351089033793,0.4031369665379741,0.8608254345591084,1453.6540454757996,0.0012631197103872259
117,LUNG1-122,321.8473780402252,0.092936638522191,45.88477894889191,1236.792858421524,1.6928529788203086,2238.943609359919,0.002088195784633546,0.0015948863213794645,4.724840957493743,2603.4576593556258,0.7505024252544762,0.8435647279549718,0.2779438633751731,0.8885315067803025,1076.4683139820538,0.001514094350893221
118,LUNG1-123,2439.249510490916,0.1250852788992688,69.96795048816219,1531.6281417597238,2.536112614794698,4318.234264020292,0.0020117390590661884,0.0011141548659498507,4.852003772007655,12389.542851168577,0.6344363878031423,0.7406788035422447,0.7047109536783148,0.8237106966682906,1216.0301335607742,0.0010036933456970332
119,LUNG1-124,610.6228927970374,0.06931448848878399,166.47183436147523,1200.1019606638424,1.9821846848953824,2913.2846043227805,0.011985375465190594,0.00765736615732126,5.4262156715315655,6494.930751528061,0.7375411542677638,0.8149313276183803,0.4585251276110063,0.8805875642585959,999.1214374366052,0.006887037641092793
120,LUNG1-125,758.1425544052111,0.05941337551725593,101.69089837636521,1275.598910217677,1.7001865735165749,2451.23062742728,0.002544924810886792,0.0019911405323515966,5.337197945232846,9769.444222734355,0.7648425998077841,0.8466953061547657,0.29964538816679115,0.8957986482939801,1104.6125207003556,0.0018967567011205096
121,LUNG1-126,45.293287615459874,0.028429823959559262,112.94407694431219,428.54160138635,1.233531490708786,484.46481113176964,0.10765015814211426,0.0470451703727061,5.560057117735608,1421.080792265339,0.8903305031024857,0.9370588235294117,0.09002675749355166,0.955015796383891,416.16292310274184,0.03783699874289223
122,LUNG1-127,147.69828969640858,0.03787017991462968,113.91825825983672,928.6966340297307,1.3292319950188263,1394.138832004299,0.0037224169066353355,0.0033155291181404586,5.391708346088107,3371.2302448192754,0.8634770957222263,0.9174037555281664,0.1337365508621287,0.9427140883926911,850.238416522154,0.003235114926606344
123,LUNG1-129,738.6504364553114,0.10231974588335767,11.493452249358988,1307.0159240652615,1.7755330039091821,2317.2833029422236,0.0015708761393672627,0.0009624979536576739,4.347757513453397,5182.979834128757,0.7137514469842174,0.8261876662380441,0.2904341503095562,0.8685190050662881,1135.784827033275,0.0008592161524525135
124,LUNG1-130,7646.041682633974,0.1921569419999886,17.804240943945864,1732.0581053108617,2.339360005611357,4125.648220395776,0.0017959816156822796,0.00096574920940455,3.952245340787077,24637.398755455626,0.6167784008513316,0.7484637093856286,0.5379627116013014,0.8126151357020398,1397.9700350223482,0.0008435320171818728
125,LUNG1-131,262.82482199053817,0.0640450427905299,66.29054900845907,1039.6464686676316,1.571230248001793,1775.6970594364489,0.004322918484445466,0.003658370856181938,5.078619059959335,3252.0844917180857,0.7903511876949713,0.8685184279589874,0.23364766515237687,0.9081044495954834,922.4884427467272,0.00353363009215781
126,LUNG1-132,1971.0074686381718,0.15193592446027154,24.687422081348693,1721.6328457403433,1.9691619353120062,3473.898749599022,0.004111181087651358,0.0022567660357467358,4.176083907507804,8805.106357823357,0.6765651236877374,0.7955669208122594,0.3780592351700379,0.8485235821975077,1448.0290348081294,0.00202878638783939
127,LUNG1-133,15.916628261222673,0.03416266104460976,119.59261247135022,800.4384236221638,1.1877780046323263,1038.1451418865179,0.015691262013690997,0.013917299618001304,5.298834276242287,428.6765081674913,0.9194246551393823,0.9513921661160925,0.07758797608082756,0.9670640456796215,760.4164535414651,0.013484022528078125
128,LUNG1-134,47.67712551181588,0.05267195517120964,81.40521916428284,891.1885384705303,1.3937522559031783,1375.9322382500598,0.005194639849287998,0.004811411533017636,5.086583676457971,762.3605708820089,0.8411020683003175,0.9044055242651029,0.15617498373910504,0.9321190087811181,808.7935848500135,0.004740465303120696
129,LUNG1-135,371.818791386619,0.2179123234285094,21.31893693421989,1146.35038308175,3.0720397862452913,3651.6814035260572,0.0035990376500719375,0.001863827487969759,4.018268977552119,991.9801602480427,0.5715992449625351,0.7074342847927754,0.8881544552706988,0.7789122516407843,878.7141527588539,0.001676224558081503
130,LUNG1-136,328.2440494999612,0.0720332831060435,85.95307483593946,1339.8124147737133,1.676845248871628,2492.572883201256,0.0025695423544735965,0.002072920070020127,5.1092829252577765,3464.1543097897966,0.7590802952268406,0.847198763276173,0.27633589786210266,0.8929448263743058,1160.4274461150246,0.0019857567548981396
131,LUNG1-137,4729.817737090631,0.12748285909125412,45.23926685497896,1689.4368454133594,2.149212195007729,3762.1631934486654,0.0014689582117976185,0.0008114811224451817,4.620138093300526,25201.825019822725,0.6757690948092111,0.7830377672046807,0.4924680265471016,0.8469161392617075,1415.0588253018384,0.0007214805358694323
132,LUNG1-138,32.7752304820068,0.03151822782097466,102.25528253017423,599.3427728507897,1.2763839500582819,890.9690632198791,0.01351348608495099,0.01268211538783043,5.3972457140249555,911.5336063318019,0.8757986259390109,0.9270568860220956,0.1086017615179937,0.9487404817258315,547.1070593000245,0.012505890288346755
133,LUNG1-139,77.91130033444469,0.036751693853318765,97.31891236438196,971.5291472473459,1.2677143017535881,1347.2288008115788,0.0032783019232409416,0.0030121326597677294,5.350971121697215,1859.6849702814434,0.8764628384195258,0.9283354682127687,0.10341953930668042,0.9490418207716993,901.4351556237406,0.002956982941308991
134,LUNG1-140,13570.865552550107,0.16049789567912806,41.641470803523255,1638.6664682484213,2.610982746870121,4514.640295537359,0.0025705162479880746,0.001295439713412164,4.508841347370652,50902.97723168776,0.6003321081813188,0.7246072200418516,0.6918732079132189,0.8025798464944496,1287.9903041202078,0.001126473636998217
135,LUNG1-141,8181.753754416889,0.17900129958163807,16.633075810159355,1648.24036156789,2.7005980603353112,4345.222442382603,0.0017507710886917746,0.0006730429774485966,4.297934829804168,27314.489260630082,0.5947407715862197,0.7185669383933045,0.7404374429277869,0.7983518245115212,1327.647655741629,0.0005451605372338239
136,LUNG1-142,6179.901037312502,0.09413633549180424,41.92270455052254,1144.3918225412597,1.6623641306945323,1971.7498566708575,0.0018989748317076842,0.0012907151118661045,4.800708805185653,48785.17378382117,0.7419040855712331,0.8435571239349188,0.2524134356828917,0.8846735984428034,1001.7416536320868,0.001180226705234506
137,LUNG1-143,4006.643580780726,0.1513836800863423,16.969880518222574,1086.8878064071819,2.5649892732655917,2947.4851754484826,0.0024185913319176747,0.0010910251022120327,4.376451400558774,16333.768656492797,0.6148194080903399,0.7330139929907139,0.6845145280813986,0.8113339511954092,864.2797118800515,0.000928821187211444
138,LUNG1-144,9633.269932099553,0.13385602547147976,28.21038857492063,1448.3894047757433,1.9374576374248658,2908.9804402031127,0.0015532004694570009,0.0009246730929617975,4.355686823606938,49192.27585803022,0.6820616136583784,0.7994521971065208,0.36684438309113043,0.8520009716530346,1218.7505256733018,0.0008240327113404613
139,LUNG1-145,916.3637685229951,0.07978094468711833,25.22291011953377,1101.0668127506237,1.566475899308627,1769.9803054916324,0.0017888175868604555,0.0012853003856520629,4.719121269758184,8867.544233861776,0.7691046526953607,0.8626860669378699,0.21175536786995497,0.8979791700753741,981.0209874818592,0.0011935258602996362
140,LUNG1-146,132.8554683395335,0.049052247306431346,101.29836639603538,1243.8430847824648,1.5230288352275057,2139.7801717096017,0.004463716070875877,0.003768299870217146,5.2766712201897015,2222.9034757731506,0.8191333243981713,0.8837836475451155,0.22408807357434485,0.9211911467680505,1112.4600473955163,0.0036243633377020944
141,LUNG1-147,1510.32671684684,0.13930682584689427,33.098054108165826,1661.6620130453978,2.010945860102723,3490.1994125821802,0.003200320719469597,0.0020008808450648475,4.36462460733386,7470.349151600687,0.6860865715069023,0.7958799486689543,0.41354096287608527,0.8531099989163132,1397.0641420855502,0.0018154493237945194
142,LUNG1-148,3529.8702194675393,0.10903681228168567,55.422405886166366,1569.9566885951285,1.905676078075658,3178.5252225144063,0.0030561265620364536,0.0020643414418884563,4.745816158912105,22791.66054017493,0.7027140225526652,0.8086272535269461,0.3701009230866481,0.863283327611555,1328.9904985010419,0.0019197859758599651
143,LUNG1-149,39347.75431503892,0.24179475331831532,6.138087652284096,1848.0843947111946,4.0425662531602145,7545.134739021475,0.0022508696994675242,0.00060305135112771,3.9558926159073695,77427.00614245978,0.4696664638524475,0.616043300147585,1.3132360217894474,0.7072798300387613,1299.7141244363543,0.0004431075330102214
144,LUNG1-150,103.93639478836715,0.03951926163544212,70.68097586981197,845.1109605478944,1.3926978585294474,1294.8035436784562,0.004244375184395048,0.0036770407780321998,5.29892094415353,2219.9279302967257,0.8400756630133104,0.9045348590803136,0.1544921077529185,0.9313390031707308,768.2022690766445,0.003564238933817608
145,LUNG1-151,1218.9322928053396,0.12034866715682219,94.2301212599588,1501.827911002564,3.222891061849517,5313.675674789841,0.09688813005482197,0.012339866234519074,5.039599969404365,6079.512971740739,0.5993692156238843,0.6946420631391729,1.117422973345198,0.8015073544567392,1159.5168883359443,0.006107880552566481
146,LUNG1-152,71.18141041299985,0.03500585478827753,123.23801936784398,924.8071809075549,1.3217829158412628,1399.4665652395597,0.005475472823567166,0.004843983802416085,5.450215278577014,1769.4490444797202,0.8697267581449099,0.9198703426161514,0.13393791629109264,0.9456148715034798,847.8440428232728,0.004712873631893192
147,LUNG1-153,98.15355252133469,0.058416534417815365,112.44430222742236,764.646664397883,2.2573893681537793,2317.0751608393307,0.009648420643261966,0.007985361088199045,5.341952938866582,1240.0621013478356,0.740390300522198,0.7931299104695779,0.6471472307061172,0.8806574631747552,621.4616486392916,0.007741890878998483
148,LUNG1-154,52.34815867350877,0.03309455997787494,85.97419892980534,694.1763405227582,1.2792473911599784,980.6441963151826,0.007088189522191617,0.006316357379117925,5.382799983037444,1392.115637445993,0.8780214799355698,0.9280906996702651,0.11034226100224667,0.949201616602616,644.2765096324804,0.006143743805383572
149,LUNG1-155,1766.6818307929582,0.11147062821256246,87.84219251118132,1666.0785287809304,2.6229220354821163,4818.375636646375,0.0050763617393552365,0.00262581778383027,5.038619931832423,10036.412531582637,0.630783213804386,0.7375694476866334,0.7474729405871346,0.8205850591870905,1320.537395746559,0.002393907304683333
150,LUNG1-156,8.337070246351878,0.03672458762735567,87.37028523120942,387.5536403163572,1.1402863589831431,438.1408448438077,0.016896951365364413,0.015528959298911005,5.106132561001788,209.12251755402883,0.9192355526769289,0.9578059071729957,0.04624688474248924,0.9673441546054424,375.95657200842095,0.015203774997236883
151,LUNG1-157,411.6303295890775,0.09038431617900053,66.85157988029401,927.4652890908878,1.6794995979846274,1713.6136858181005,0.004151944652024024,0.0034749986491721557,4.824620787906456,3438.2498919320137,0.7535708737724618,0.8451682022712663,0.27172901636862123,0.8901474971761066,801.4556723619779,0.003362276158490487
152,LUNG1-158,22.090865466604495,0.05011330044237305,302.32161075220165,645.2312107504011,1.3592350786469405,749.8550860385598,0.08839407868375256,0.057906730553040665,5.36193878892821,372.0011718501568,0.8404805497476252,0.9075337034099922,0.13056203761197488,0.9313431450470202,625.3008948404437,0.05204363464790291
153,LUNG1-159,941.1305291151622,0.056571454171864904,96.8676970049721,1267.3848452151242,2.055875250657902,3038.2729977739004,0.0022619082971571253,0.0015486964625458883,5.482636542657452,12399.144707013698,0.744823405206547,0.8127983889823285,0.524404364922442,0.8841055472070563,1079.3875633322855,0.0014591620965380106
154,LUNG1-160,52.196113163827235,0.03278205343091175,169.496517283951,1043.3917568705426,1.3186207710453626,1569.3213482800593,0.013546603691670666,0.010914294148120137,5.574163164058586,1394.8833301922132,0.8748581380260515,0.9235244104354052,0.13446563675819576,0.9473816428772254,960.5046574459072,0.010439706506223962
155,LUNG1-161,12.086171060613601,0.04216301569737465,56.37267941499993,706.3974954007846,1.1325792724925714,820.244940188441,0.006948347098604716,0.0067161863903439315,4.9323841934778505,267.2786074864723,0.9306109658971882,0.9617965926690759,0.04752970241594801,0.9718941516858741,681.9736994670355,0.006668376644861146
156,LUNG1-162,335.1719014870532,0.07075943450752867,85.60050308176213,1358.3686303097652,1.7098943699908062,2564.686161297684,0.0027490909960401957,0.0022626081207756366,5.168087478271403,3607.90848588559,0.7605822877458218,0.8450953978116237,0.2996786304740159,0.8933962289372156,1179.5118122589681,0.002182596929709554
157,LUNG1-163,6530.043050446851,0.18651789538346192,46.46200076161821,1750.9508352276932,2.5054602252054625,4477.298430963568,0.027116441434249374,0.0068616693904204286,4.193743670868148,21163.124554419384,0.6028551015905608,0.73187801014706,0.6278433835745679,0.8042707926146009,1396.1630846105354,0.0048844773869280815
158,LUNG1-164,430.9664283140064,0.04818393311546051,64.36694914682909,1183.1268231112113,1.4424522309037757,1842.9046263409994,0.002253658354986515,0.0018486886198644352,5.203517734690309,7408.138002725588,0.8246305400137668,0.8940911926195739,0.17563075914157417,0.9241417771856851,1072.7675720061814,0.00177262943802411
159,LUNG1-165,151.16377758558332,0.05612548699923436,102.80515029640827,847.339639248908,1.64753767937377,1674.4360071195365,0.00589214853055455,0.005071471591117349,5.225399424650244,2126.18847953068,0.7890465017440946,0.8609315636255984,0.284670977934954,0.9072357414342886,731.8858884895193,0.004929330226882933
160,LUNG1-166,851.4627856729956,0.11474043063720002,47.66649169754748,1222.6563000359617,2.1176798385641127,2795.8219629245723,0.00254629006740886,0.0017072611302675908,4.640750690249916,5180.892131060808,0.6934235283635624,0.7932883027768842,0.48914128232294257,0.8560115816634195,1022.3946543676077,0.0015934698612153427
161,LUNG1-167,26.9985791609173,0.08240247151387944,22.88293223507582,326.22019860334444,1.3444729111985656,459.6331628006229,0.014914158699980208,0.012515428143509734,4.34148573893405,281.03330114371084,0.8537789797593026,0.9140524280189084,0.13275098975121732,0.9375511003989172,301.8506908450873,0.012120980918952341
162,LUNG1-168,1484.8083661849937,0.08729482426441885,82.95662615492088,1578.5316394666402,2.4127575079410795,4105.30563388871,0.02259140801852229,0.007998315603585146,5.135054860041218,11265.80333736123,0.6590371709326668,0.7622553768649488,0.6476086218856826,0.8371451786238769,1288.1707885444434,0.006480463079151344
163,LUNG1-169,155.3898106588847,0.02417473445285072,136.45320908284884,830.9652934364367,1.1858797596764459,1027.3138845285841,0.01064784754960426,0.007420485200493208,5.738447772867189,5838.266682213166,0.9061306539567647,0.9478937458884378,0.06793919482705876,0.9617247258191254,791.4330467976652,0.00690127270220527
164,LUNG1-170,1027.7532981592606,0.08800066585197876,41.217369370097195,1273.6836499413128,1.5324568833225076,2032.4149813577228,0.0016966617323776942,0.0012731206338846013,4.690815154693173,9058.548933962196,0.7743983802403342,0.8667846439275011,0.19786078237831248,0.9013702877800497,1133.7493471464443,0.0011935250262154991
165,LUNG1-171,423.8344253064833,0.09048690082964021,66.03200460341299,1320.7107165287316,2.0737647153698577,3091.5604392711216,0.0020909287575965954,0.0014104424567402815,4.975623004663949,3306.613053268833,0.7051450778427897,0.7963708355731536,0.48154808470066846,0.8637432391265493,1097.7339883573727,0.0013209572130880272
166,LUNG1-172,8618.51230267868,0.17040716760091806,25.560490261590775,1746.5978905816098,2.325914897614545,4149.501955119792,0.0015566931858905476,0.0007686026873552653,4.275439272514493,32033.868800303975,0.6301518438290074,0.7551400623163237,0.5441780927705473,0.8203232952866688,1421.897334117094,0.0006571209549002886
167,LUNG1-173,6767.085920000929,0.13121002954417127,68.30111384357004,1746.544998022881,3.0460984162535643,5691.195195693129,0.0034236451454084135,0.0020047712223541093,4.893097075072339,29427.913963984178,0.5679132701870325,0.6913164421553908,0.9206507207609154,0.7810535729345927,1326.5491273205066,0.001807507402704939
168,LUNG1-174,96.85313064646158,0.03306797327321983,94.95424009787783,920.2841195100955,1.2790774652048547,1258.4866608753325,0.003974781404093019,0.003520239837434058,5.479010526469812,2583.4021019102242,0.8797927420631204,0.928888888888889,0.11096242429299921,0.9498758760654056,860.8800899270744,0.0034278450811745897
169,LUNG1-175,904.8645447964955,0.09716055024960468,42.465369063787584,1547.4075664971974,2.037760531266752,3396.5788563161163,0.0017346503249554487,0.001109373030754538,4.823722463938585,6560.465062153331,0.7021518604325624,0.7997179685793163,0.4521665356410019,0.8619077588955888,1303.8296951736172,0.0010206777499053275
170,LUNG1-176,58.02794394398729,0.03277708476454536,99.68055644345617,796.1810041072612,1.2138028359622375,1039.9730101465668,0.005325149311753732,0.004824038578239818,5.378054528829537,1589.998013562722,0.8961814002876424,0.9416219756826462,0.07985981622984631,0.9572927091243414,747.9518440764792,0.004717812335294753
171,LUNG1-177,1807.396856694847,0.16589680172254168,41.434900787238995,1250.5398805193759,2.6078774019884348,3490.6936765552246,0.002516226672774193,0.001331101978255354,4.537571582484488,6633.284744376559,0.6076481177142923,0.726469485930208,0.6996670731688965,0.8072971611866631,983.9563128455461,0.0011845215082059294
172,LUNG1-178,22.96507950295097,0.0401553731771293,114.9864731969535,827.3915853900647,1.2320007776785524,1124.866534303883,0.013138077688592016,0.012042567394912804,5.232752859435139,508.7104148909349,0.889095472303545,0.9363177805800758,0.08740960179254337,0.9544274354033433,770.4736303924802,0.011777964637904405
173,LUNG1-179,13442.769877369528,0.15350026003964426,41.10511819450549,1650.0606337989577,3.0748289460033034,5348.114358081873,0.002856975033271657,0.0013102428875118694,4.6209004820968955,49069.77192992522,0.5587930332964779,0.685125982346944,0.9314967135108294,0.7755030639099381,1253.8806084064202,0.0011343388712866977
174,LUNG1-180,279.13656068256137,0.06604758931351296,65.397697657983,1088.3253499968193,1.326970689625442,1509.0091472417153,0.002631471885742237,0.002278863557947726,4.901448140756714,3569.7385773994183,0.8432158976415656,0.911376649240727,0.11780848696782192,0.9341363279649824,1004.1122759854879,0.002205345261345375
175,LUNG1-181,3170.907450113865,0.07240389468104946,60.62095441866606,1449.369433213058,1.6391984484503312,2414.5406796258217,0.0014626152558483761,0.0009894767701435375,5.131797511659376,33072.20644336906,0.7524218810942163,0.8505552598687947,0.243060527499576,0.8893395223332535,1283.0617069944226,0.0009051473739202736
176,LUNG1-182,406.3506259899054,0.19417579343935432,8.098663113707527,724.9222359538594,2.1635776177507835,1601.3342714443822,0.003881420371427122,0.0023265371277311647,3.7373543086331398,1347.1616082481405,0.638597662769124,0.7711602304003632,0.4445561004554309,0.8247645012641767,593.2280552854457,0.0020914962669112257
