,PatientID,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares
107,LUNG1-112,1439.618396881029,22999.935033394777,-500.24233901745305,16.433485810392423,4.560961280844645,0.5112388575903442,0.9912713748634364,1.7593870681523205,3.553322592012905,0.6694746544821298,0.6499404214256028,0.9977850465736503,0.978894893526305,-0.12492894669745493,0.6021014480494148,0.46909914638365,37.90311176046217,0.11820634911749237,3.9305962986970977,0.7799547432057864,0.2497476556459839,75.80622352092432,2.8348793989122765,5.248611772809266
108,LUNG1-113,1418.2529750636556,148996.27670864537,-3506.172558068477,177.85555442818753,33.23218902509722,0.667680921196302,3.7481397873208193,3.425144740144813,18.43757015907881,0.40478007043346287,0.337102487419612,0.9876276608361969,0.9357303729672233,-0.1328302014615963,0.7793014954163636,0.3147873557704723,37.171809544983404,0.015359649619004103,7.804788712656121,0.7025447624931902,0.057989717564272986,74.3436190899668,5.065678638864451,52.77193586332119
109,LUNG1-114,904.3904092719379,177860.5696036622,-4041.9337871013913,200.1407187718203,56.345764151320665,0.5540132684521413,5.168098058264588,3.8247991792444154,28.013436027979246,0.34182988807512654,0.26865234840012775,0.9694446548660444,0.8968265680644822,-0.20359767606214935,0.8994690747945402,0.24721702475676555,29.464286651810674,0.012047985873136994,7.671589281333483,0.6447259288000888,0.054515510227359724,58.92857330362134,5.171311417554217,64.12162073078524
110,LUNG1-115,1627.8252070882372,456523.90706180583,-7769.298044184626,203.59567277707785,28.900806343331073,0.7468140338836295,2.742384572799665,2.8880724243007116,21.08802852183988,0.5108687404547461,0.464162493674355,0.9948003569282435,0.9664231981549071,-0.1446906531237092,0.7781836441992087,0.4071580343764488,39.80121834125979,0.04367209011961233,6.482888033971543,0.7817285366063434,0.1163443303480532,79.60243668251964,4.356296260401366,58.124119780102255
111,LUNG1-116,1620.1709937203038,163447.8988299357,-3270.501497626211,105.38199043096948,12.353123898191418,0.7812463102773062,1.926139287917639,2.520749068518337,8.566772839188774,0.5305917704286325,0.48274492346068987,0.998128464964387,0.9776035461010179,-0.13569678441398758,0.7445215395778301,0.438984676339219,39.96114152068233,0.0416452278777452,5.961281267268205,0.8130687495431487,0.092855758042614,79.92228304136466,4.00109896463703,29.433778582290206
112,LUNG1-117,1319.8467909852775,9182.37848537645,-264.28340600524433,12.333452118957478,3.3932724209580294,0.5372144091818982,1.0108354865791218,1.8001696501453233,2.3507293797866864,0.641643584398082,0.6171529873762791,0.998493024611289,0.9793830376572584,-0.09667637877586267,0.5511065524070127,0.4899644687644727,36.29886114608293,0.09536308484265324,4.2044442948669944,0.6596867334657149,0.18104190596396755,72.59772229216588,2.9221667681664503,3.931681134978876
113,LUNG1-118,819.4057728798982,492649.2017758197,-4918.821146395464,511.72413917428025,151.26475255025596,0.5247504788415525,8.395661640382484,4.252631825797194,67.4627764762207,0.30348849209876,0.23865516885317523,0.9335745980154905,0.8568045022027001,-0.19501117794831077,0.8881206651319009,0.20862974273140883,26.973981818533836,0.006633075104004016,8.829834106186686,0.6384790664756933,0.04260724915966792,53.94796363706766,5.936667474691096,165.7472229311341
114,LUNG1-119,981.8867683826301,635135.0019092825,-10650.977072874588,427.3550872671867,67.0311374151648,0.7200227996289443,5.7485789131050735,3.9615436787752936,32.724156441776195,0.3135675945172195,0.2371670208040234,0.9669489816677529,0.8912069090654268,-0.2809021691517633,0.9617360629016589,0.23053294667642377,29.8366913916828,0.007436057587292432,8.072712741840641,0.8366628495150255,0.03395552945399541,59.673382783365625,5.579708977127079,123.59655617058792
115,LUNG1-120,1709.89283900986,618780.9750800554,-9017.433870780687,161.83339293422392,23.34068300769243,0.7355866609054249,2.2230199665165147,2.5840478077133686,18.291837508410747,0.5438849795308683,0.5013304595484738,0.9923988346750358,0.96295691735025,-0.12117997195880234,0.7008863878840417,0.4371091328601089,40.929154215970925,0.05072683460622084,5.663319429284716,0.7912954268554784,0.11777857604780718,81.85830843194185,3.810926409409091,46.293518985479146
116,LUNG1-121,1764.4914363702123,166926.52226225057,-3165.944534566617,88.62450576930733,22.163952243960754,0.5767356059470437,2.476838826763474,2.8129337984706266,15.834953953881264,0.5011098511645897,0.44819321184138394,0.9936320401746767,0.9612877288196883,-0.11836250199173665,0.6980304643439438,0.40342218164743315,41.8069818992982,0.029600188325125804,6.407836194360133,0.6255931884670785,0.08164982686322339,83.61396379859642,4.232711040860561,27.69711450331703
117,LUNG1-122,1313.349623388473,79286.64764415781,-2065.839802047137,91.63099271587492,27.98717527590918,0.5112050471138747,3.1993874906289816,3.196412056665753,17.44652802811891,0.44385292139550947,0.38179137408128266,0.9869407633684545,0.9385006681810292,-0.10338668997970363,0.6916988361843064,0.3536093585964093,36.018624553040205,0.02409496349886065,6.826558688590786,0.5623953389834633,0.07172211000894733,72.03724910608047,4.442962369956471,29.904541997946033
118,LUNG1-123,1632.9984855490331,238233.72589727194,-5177.506825552991,160.2884814456776,26.2117286174838,0.7097477531124553,2.6258993928232828,2.8254890625333617,19.092625825973276,0.539830476175003,0.5000922100944601,0.9923165465422762,0.9597135676381053,-0.13826189938858358,0.7522083739898927,0.40178564934366895,39.99262167111241,0.058177049171312306,6.098380995064437,0.7376723259586812,0.16422035351381212,79.9852433422248,4.161549634078143,46.62505251579041
119,LUNG1-124,1315.4145399319584,727885.2823091341,-12525.898163197338,467.4914860938366,85.13758952956904,0.6841388080426303,5.31857984054789,3.68859025550484,54.78798762764199,0.4415596859664967,0.3930938858958491,0.9750698361173611,0.9226313043258577,-0.16956746433238215,0.8533948403031915,0.3044849448493196,34.92225849124973,0.033346048191802966,7.809397542679308,0.7584400522015348,0.12362626812884048,69.84451698249947,5.231373229026747,138.15726890585142
120,LUNG1-125,1394.4312438973304,325027.4056727808,-6797.078792969727,274.28785995604505,41.07916108711431,0.7317152894585491,3.912380356558244,3.46767625641414,25.1918290385252,0.4204346660219995,0.35802469297514045,0.9852203854880794,0.9344284112614039,-0.1438155102149148,0.8167112022427171,0.3232861021860599,36.54954149632275,0.018102107582354417,7.890446122439711,0.748917205705731,0.07313233608223207,73.0990829926455,5.171060002706999,78.8417552607898
121,LUNG1-126,391.2087111022575,464247.48443014757,3476.18567078269,446.9284158024324,82.26537595915434,0.6937733144757501,6.691499920612305,4.15014267693771,34.06951213977456,0.2704002024265569,0.18947344513451964,0.9643954581052967,0.8815639707335284,-0.2200391859435468,0.9464366133511588,0.1796560231894022,17.319159885013736,0.0024892088872241524,9.418313451731034,0.7490093648836338,0.0177858508735169,34.63831977002746,6.193218012608335,132.29844794039667
122,LUNG1-127,1042.0109951664222,234439.9463236153,-4154.1592130653,293.48284883234504,104.22765058373533,0.4670381129807734,7.031882800642164,4.182604738341128,49.85785525999119,0.3008670898903168,0.22903988825438185,0.9569454811489305,0.8802232162175474,-0.12399936596315381,0.7859359912357502,0.21805304629063724,31.52613673072294,0.006568096753419588,8.804031684874214,0.5321335505905925,0.03264851341361977,63.05227346144584,5.654071196266439,99.4276248540201
123,LUNG1-129,1302.3383575366754,6769.44333204762,-81.75343779645966,26.71380228681594,6.0136665120538755,0.6243838899049827,1.6693597211810773,2.3656986338419377,3.1538167441288896,0.51073197173591,0.45270790045817744,0.9979972048532498,0.9709244296905998,-0.1508360273359481,0.77868523982088,0.429409350266029,36.016150533259115,0.017632044998143484,6.325628444492152,0.745859324770338,0.040844517970442355,72.03230106651822,4.28254458855702,8.181867199717455
124,LUNG1-130,1756.6798934291533,55877.69374880058,-1096.0928254891016,30.373114458276827,6.8810414808445834,0.6081106106445114,1.3265631525876505,2.057719209880494,5.106326021076601,0.5931756313979097,0.5583903937017172,0.9980459956786348,0.978453417187858,-0.08875620479975822,0.5882038719255722,0.48345837022179633,41.842543847970326,0.06110177896386992,4.9372563383300285,0.6689886469020565,0.12199359225714682,83.68508769594067,3.3473808765262256,9.313538984780356
125,LUNG1-131,1141.4560937716974,126319.4756354889,-2924.3027212852508,127.02564284461171,38.76516303268853,0.48648288696351677,3.7963903109910357,3.415083040736488,23.498294608764017,0.4130810133039727,0.3463145213131821,0.9855510304886177,0.9349202292829063,-0.12471029079496422,0.7435735609028915,0.3206065306405688,33.44985355145082,0.01574459722982766,7.493776999210164,0.5637739734868887,0.055823790983866174,66.89970710290164,4.841228822538993,41.447701469325075
126,LUNG1-132,1763.567188948068,58789.4764526854,-1145.7926112909804,36.65373058968862,11.533184264391448,0.452406761472156,1.8134793357999541,2.4353809356696057,8.205008907630484,0.533903011641306,0.4853293130690155,0.9959546933286354,0.9679781509251466,-0.07616327957530178,0.5616654616599122,0.44515769256013715,41.919596401558806,0.04241260857167796,5.5874666930318835,0.5218722586884998,0.0916477715816668,83.83919280311761,3.6756279898891457,12.046728713520015
127,LUNG1-133,886.9266804721804,223935.8385020259,-3862.616446609466,273.5365417061721,139.73239641144235,0.3203260310149537,8.665654201998866,4.410370638593642,58.7074616762051,0.2373544096556592,0.15990416610959798,0.9367361271285964,0.8476092417643186,-0.2929597112260023,0.967953686939778,0.1615675039068653,29.206970229839428,0.005076505423267518,8.204814442552884,0.6194535889308825,0.02242911427513131,58.413940459678855,5.554593040032589,103.31723452940363
128,LUNG1-134,983.2658750087381,142422.15507498043,-3241.6749390514324,177.84040956254373,66.5794814149323,0.433918515709062,5.514043963282176,3.870073190264002,33.73272745647362,0.3371015601737467,0.2640340685448403,0.9688099960003884,0.8982371130083848,-0.19238986994864238,0.8835255674086542,0.24877560148923325,30.90400486360439,0.01121536163749065,7.716830875836793,0.6067380762304281,0.04878302638259218,61.80800972720877,5.141841488935146,61.104972744369014
129,LUNG1-135,1177.1791247544616,26570.50494198928,-726.8510421753653,28.014685481812197,9.038369351297478,0.4929318801561883,1.2840219466167064,1.985155406524669,7.348110092748888,0.6637999843075802,0.6431483187174803,0.9948899469618555,0.9714941172666146,-0.17444140285388685,0.7313678951330103,0.43486143254458154,34.24078183154471,0.1015452035987806,4.343542530827956,0.7104810616152873,0.19568738819476175,68.48156366308943,3.2071375656255374,9.263263708277417
130,LUNG1-136,1453.7962630913428,248066.47480288448,-5400.362510654273,213.47765108006666,39.91298960712394,0.6741378115523786,3.87926088456885,3.430764607931278,24.08055519211799,0.4206454762469178,0.3585484460350621,0.9831593726443122,0.9300691360593797,-0.1420093699042656,0.7995138023335066,0.3290172787679243,37.553109367867265,0.0198556046062291,7.46255576232107,0.6948186215594068,0.062369732966836115,75.10621873573453,4.940327050925721,63.34766017179764
131,LUNG1-137,1729.8593871189196,372782.29099031124,1271.7355434443916,103.2903773954284,25.4248785641319,0.5968158444652512,2.5395383683335164,2.835281562400451,18.632680299761812,0.5129190554069024,0.4641536175951873,0.9980597271830255,0.979058656529343,-0.11531243447006305,0.6821797170476208,0.4041664816791698,41.356542147185365,0.040313451939662744,6.26575448124881,0.7096299135526709,0.11082903163642974,82.71308429437083,4.1959521327671645,32.178813989890095
132,LUNG1-138,710.1476871807358,180527.81735847023,-2507.5040281675506,282.39556736689025,68.53999562020829,0.6037513822967393,6.039299172919403,4.023052793266803,30.038512603037073,0.2902296676487703,0.21008873537639977,0.9611826849556325,0.8781369193106052,-0.19926944255186285,0.918122046723216,0.20133771990085544,25.61465251203488,0.004499991885506387,8.767280041482037,0.6663844213618006,0.027461845268422064,51.22930502406974,5.754593449225425,87.73389074677463
133,LUNG1-139,1085.582827102087,174011.40036624434,-3378.404897675736,231.04789936198705,86.07922141609681,0.4474154100512261,6.62280642453913,4.1346531275768665,38.94373896599312,0.29003273301902344,0.21354507729699387,0.9645125409228323,0.8861019068042945,-0.1330090302387696,0.8213905617631685,0.20568798349533687,32.38547125406667,0.004700002015672895,8.78542239933022,0.5250136559496941,0.02586254212854881,64.77094250813334,5.593186376341401,79.28178019452096
134,LUNG1-140,1706.5948564525036,127890.28760638522,-2589.32776646613,73.25938329996036,12.69265141647531,0.6769156793718689,1.7607914564507126,2.381061387999995,9.51552582354037,0.5741537065351195,0.5374422241710357,0.9983041955240941,0.9807983063992788,-0.11436005022790022,0.6626425007443155,0.45232016926425317,41.1266076334265,0.06233197526558114,5.420978305230828,0.737611917638276,0.13181240512022233,82.25321526685305,3.684088823407187,21.488008679108944
135,LUNG1-141,1632.3686372685984,35528.17594378212,518.1340345647451,34.44233532193751,8.498328694769192,0.5909813365625202,1.523966873657728,2.273230724468732,6.0957153263627895,0.5884503167795108,0.5529243476234931,0.99885653722867,0.9831082239569822,-0.11744993543836796,0.6559319963549439,0.4523714511111997,40.322214956431935,0.07252192957729361,5.201913065237128,0.645883508838265,0.1689939976772395,80.64442991286388,3.5671106222650804,10.735166004176689
136,LUNG1-142,1171.2005527863369,116499.21569064072,-2212.8342564335635,111.73532679597483,15.235260933600323,0.7516390667691311,2.49380565353366,2.8997274511672853,8.858149933958568,0.45126742538271336,0.3836850736981919,0.9968969681420167,0.9666503402323519,-0.1371453209491786,0.7819341055393699,0.37302967425936384,33.86802864529121,0.020361427071333517,7.055798247477226,0.7806292637769945,0.058028490718777255,67.7360572905825,4.619769987503474,31.742646932393807
137,LUNG1-143,1133.699841918292,14017.834709274532,-497.28817722760755,29.524702102558827,7.81846098454635,0.5601928669410605,1.5840528621723007,2.345200977678867,5.233743279524433,0.5737991406572251,0.5348733695768034,0.9960051448107295,0.9666874587041764,-0.1083507870087163,0.6311273472149359,0.4454041586118819,33.58954617451922,0.061111009544055496,5.3372805593635215,0.6104485622063117,0.14580500053342238,67.17909234903843,3.64498019549649,9.335790771776296
138,LUNG1-144,1494.3709396386962,67986.60672633802,-1599.027576067383,55.754876701106575,11.566425367428483,0.6276548539858757,1.9755502965404026,2.5647800971036414,7.547775506752647,0.5086292090423427,0.45412527076154896,0.99566897996246,0.964298101274799,-0.09092350045046758,0.6140306123307627,0.42742346076390364,38.513379530612646,0.03395116286821309,5.9836134416723,0.6554948049920454,0.07978130540069578,77.0267590612253,3.9148632924018005,16.830325517133776
139,LUNG1-145,1132.0926346869223,28411.687003511066,-723.1393458062715,52.45888740382793,16.40738128493302,0.49720345411073485,2.66498970676763,2.973549504210832,8.989691006255425,0.4307869653301656,0.3583378652938365,0.9927553292825324,0.9484472141622272,-0.09771951463243764,0.656884867342126,0.35272633071582643,33.51172928326541,0.012647084972708432,7.262974214371254,0.5653482251037096,0.03333741376450232,67.02345856653083,4.6182255382038475,17.216567172190246
140,LUNG1-146,1344.5763825101249,386312.1323564873,-7144.731173531667,291.5778453936165,72.34510977836035,0.6011290748290272,5.5423048086618865,3.905683407809622,38.8080981886931,0.3538888629099529,0.28488487715606864,0.9696597977518183,0.9026860633981368,-0.16313402681515246,0.8461156471884329,0.25331928844433427,35.91090733980433,0.01193698148949903,8.186056249454918,0.6341942353371776,0.06345600699771056,71.82181467960865,5.3951308531625894,90.98073879299419
141,LUNG1-147,1714.5594203639712,132159.8691522368,-2487.737787306334,70.70031274392838,19.066419051862194,0.5532040817414946,2.195002360800533,2.6597790008911137,14.105635380904184,0.5331938092598173,0.48806933644100253,0.9930830357633051,0.9612078081330775,-0.10523416193420802,0.6573934296990758,0.426216413923679,41.25038101242722,0.0447381904662387,5.868858841591788,0.6090603923866446,0.11328385560789181,82.50076202485442,3.948966764797679,22.441682948947648
142,LUNG1-148,1632.2270765410701,207184.8613756054,-4191.252514983228,127.74974327859852,27.65894634105329,0.6294567446346111,2.8285691862783673,2.9762213449121933,19.377021211026747,0.4817919617247395,0.4272299634226314,0.9945832640162726,0.9637183887977828,-0.11088196687938054,0.7070612887867879,0.3938664772363062,40.08912722145908,0.0304815370187245,6.693286853678486,0.6772598288154221,0.07410389555409651,80.17825444291815,4.371540998974367,38.85217240491294
143,LUNG1-149,1862.5352932145556,7319.927822424168,-180.29319169520312,8.6458669622726,2.3839640901003296,0.5373837849752008,0.8409201296396696,1.6152740307499833,1.6605530702313835,0.6769724400764598,0.6595387120753938,0.9992676437243271,0.9856524426077691,-0.10989627426585787,0.5752544251219475,0.4873252031500269,43.13895163439468,0.09641726197389272,4.042560546386606,0.5902103112551649,0.188012458854473,86.2779032687894,2.9280127761727917,2.7574577630932313
144,LUNG1-150,923.1795497089291,102065.5518301955,-1979.1043245824153,184.05234305517783,52.34504153332329,0.5417336945738496,5.047287275740321,3.7503417444177267,23.750323171005327,0.3297499632703759,0.2514740326255153,0.9748339491480815,0.9041166401760571,-0.15533706883507825,0.8219433218803405,0.2414206810416596,29.83126281193553,0.005383131859734251,8.584304718809063,0.6238971698277358,0.025330645795707395,59.66252562387106,5.5117218073465315,59.09934614712528
145,LUNG1-151,1591.7761400669444,947126.701938849,-14099.217718107093,273.50344674408655,41.646905957740145,0.7329699735263393,2.9831571879979375,2.8436153586289574,32.37158249500342,0.5715031325171188,0.5385821264082851,0.9844922138284328,0.9497661763527879,-0.1601569740188732,0.7824891370598006,0.37449726747832723,39.16323700940521,0.06307737796049069,5.948663446465374,0.7862750346847989,0.17824225682303163,78.32647401881042,4.195952799392775,78.78758817545682
146,LUNG1-152,1043.793385439139,264341.4898651432,-4104.725451127801,325.8138737584298,99.37801637433498,0.5217610921328826,7.135040552972446,4.228658899385378,44.77903946600788,0.2863255096795293,0.2128071153589919,0.9562974014075748,0.8748153309875656,-0.1465221785796792,0.8478799527031,0.20016831099207652,31.40906164145864,0.0058967433269093185,8.91661807748132,0.5592322286358846,0.039179746488291284,62.818123282917284,5.756525109779973,106.29797253319114
147,LUNG1-153,927.0187870583549,235750.63332202443,-5099.670551547215,251.90634825020985,78.36474371597386,0.5101692487506683,5.506936142908985,3.7577531682170746,45.760589377053826,0.4343351425575768,0.38372055188161586,0.9560799386987715,0.8923580305695823,-0.17391697950915616,0.8427849458442613,0.24793725063615232,29.719366182983507,0.036333606715936655,7.158990573710203,0.607444225636059,0.12219048023802638,59.43873236596701,4.967374385317309,82.56777299154591
148,LUNG1-154,782.7470194324601,122216.84882001775,-1813.0453981244575,230.61434132045318,59.8059025265274,0.5768983896332587,5.690874131137564,3.9205751008245278,24.989485835656993,0.2913678308114589,0.20767851570655832,0.968310920669937,0.8881328094525175,-0.16826357217886312,0.8779605577251792,0.20265557789530764,27.195543649142742,0.0037648556440283303,8.908960331113402,0.6439644041924125,0.01909586219283173,54.391087298285505,5.682718286743722,72.60506096174517
149,LUNG1-155,1764.7445925732015,437197.40914297936,-7932.675185575382,198.56658866296098,33.736062324247065,0.701394422612228,2.832917390840734,2.870414546697825,25.3069997297636,0.5403392089459402,0.5006433286115308,0.9894740151836021,0.955529582771386,-0.15603150678923458,0.7833424420508899,0.3940776371117804,41.51486170979755,0.0459713574754831,6.388677645346307,0.7329341428489932,0.12691865509597205,83.02972341959506,4.3770297973168955,58.07566274680206
150,LUNG1-156,360.21050985132047,129070.7647768336,1313.197750180054,240.5335467145357,77.44422046499602,0.5036191491071308,6.896948437438001,3.880323151506697,23.300204043110064,0.23787980825013094,0.15174409666754915,0.9510725943228361,0.8550331840690178,-0.4235663061624106,0.9921242547053062,0.15278387339898722,17.868389601069055,0.005116418808477694,7.760021986066857,0.7450715217462028,0.013574997181475534,35.73677920213812,5.5351802966289645,79.49444179488295
151,LUNG1-157,1012.0367165473294,105348.5757000249,-2756.237082322282,123.65180065857248,40.94898904868925,0.44527802099584446,3.7154060831015703,3.2762621122679785,26.070315582636088,0.43778504041147487,0.3785180334388936,0.9835636725109128,0.9349203140775877,-0.11093958425787902,0.6820863672457915,0.35550533291978675,31.479717838888572,0.025344769829802067,6.8256891095715515,0.6328961500111793,0.06929925444591223,62.95943567777716,4.497171620155576,41.150197426815446
152,LUNG1-158,309.0124048395164,1413565.411184099,17631.712199632646,617.0927533766234,75.62592114218216,0.7012100694799368,5.435541267223169,3.5899660090180925,40.15096277470767,0.3740945589180046,0.3094567927300079,0.9825902908865627,0.9285403109682803,-0.3828443551795902,0.9751359926273407,0.2885819805602857,12.776591985054848,0.014599415963325316,7.0661113455022795,0.8129019233606578,0.051872245149969104,25.553183970109707,5.327110629976265,173.17966862970144
153,LUNG1-159,1400.4505886195168,344497.816210362,-2404.2479157546286,241.25154663593332,51.532362718927075,0.634288390048106,4.254260859643245,3.5415644957002277,32.19306861085253,0.4350423336408186,0.3782820031016786,0.995516357120708,0.9634733402196806,-0.15765578004385558,0.8239555796412081,0.3054772047969108,36.77885815721285,0.025429007722264144,7.841367761457732,0.7125538612869706,0.09483927701472789,73.55771631442568,5.162665048362139,73.19597733871515
154,LUNG1-160,1185.3305218345786,604845.4982578894,-8963.866595304758,467.8286954276295,120.14298342916324,0.5784644664912817,7.606448882365825,4.274943223551677,57.55203003959894,0.2890564477372023,0.21682687098298928,0.9561448266855493,0.8786321715104758,-0.21060424302127465,0.9276474455810273,0.20533084575610638,33.120607553227934,0.005827940219785991,8.808595953952743,0.6390499596406005,0.027428260060157326,66.24121510645584,5.862580667134181,146.99291971419814
155,LUNG1-161,753.318474586995,52279.795935157104,-804.035316527104,113.71200862206977,65.14593733311871,0.24922549327740914,6.348878390602028,3.8180160370675233,21.29185260793869,0.2429555085597389,0.15343877297086933,0.9669157762253029,0.8771457919102195,-0.35908601270905555,0.9805333876229112,0.15114155480091124,27.218853328379886,0.0062783210626686,7.526365391543953,0.7939231343154314,0.017182688632524132,54.437706656759765,5.078046172970399,44.71448648879712
156,LUNG1-162,1453.165729222728,249329.74171316565,-5285.689224533813,198.76201049935344,50.5538729593267,0.5832957971973987,4.2925029780338795,3.5400902712424984,31.34270268720426,0.4187807332201557,0.3591498505124099,0.9820091134389617,0.9294774683073445,-0.1299616702800418,0.7795112753458773,0.3227876535371673,37.62989911082358,0.02065097988849683,7.575998909597743,0.6176678021107217,0.07284250316072373,75.25979822164716,4.9659460422494,62.328970864670055
157,LUNG1-163,1772.692205613868,589491.1858449474,-8049.065587609852,132.47793039163923,13.369759905054217,0.8123990168398335,1.6052979072305833,2.199215712710305,10.751019194538616,0.5865478837730722,0.5519891374773034,0.9980579221902155,0.9816291381668243,-0.11522014741130814,0.6651479828001825,0.47404634180458477,41.74811381279042,0.06543844623823852,5.0593708956618775,0.8669111490203623,0.1507585881952773,83.49622762558086,3.452522768273457,36.46192257417337
158,LUNG1-164,1241.9892450261566,163581.2899007465,-3402.1794544778195,189.85191424560696,47.4294174133256,0.5964989089591636,4.680124124680596,3.680280050019966,23.147496782737864,0.3483639181541609,0.27193617438538453,0.9806039486109845,0.9170535469574429,-0.12628529338468453,0.7540587526335378,0.2614315287934787,34.731683597903306,0.006979836710393844,8.497048003867539,0.62186963051613,0.03117325459217126,69.4633671958066,5.414750624935782,59.32033291473313
159,LUNG1-165,973.1444504748732,217996.52064092987,-4728.449389250462,247.1390143465085,67.04218945704132,0.5468846934620851,5.378627956159014,3.778343796677162,35.08574199101597,0.38111939507897014,0.3207768124401734,0.9626225263019558,0.8936841611478763,-0.1549261692845176,0.8139788030817375,0.27342044689595846,30.45288647239461,0.020483083143615608,7.639084036377592,0.6258602968893671,0.07583057780857158,60.90577294478922,5.14840678396186,78.54530095088744
160,LUNG1-166,1288.2314495956916,103957.16596729468,-2546.322279157491,92.42511356792316,25.42331016024095,0.5512437315060226,2.692274446473325,2.899758421900822,17.75640728782045,0.5094359203174266,0.46125963455817637,0.9901178924998093,0.9523831121556602,-0.11627076299859507,0.6699148167645368,0.3935340675978229,35.657194615283544,0.03894970173884248,6.246746991097064,0.5774373393918278,0.1237916589488571,71.31438923056709,4.187391489956992,29.46210593204104
161,LUNG1-167,337.13301737523363,9116.460425668269,-281.3760278639113,39.355274403806426,21.76526903034793,0.25919394272834556,3.10330546834977,3.117329633929107,11.865296611805993,0.4191962418710523,0.3476623954254358,0.9810443088883096,0.9192912905272236,-0.22154264451927036,0.8850821148353345,0.3234010795278571,18.240052870458854,0.018111387754354585,6.305100944819089,0.6202238228589936,0.04758794184757327,36.48010574091772,4.306775722046961,15.280135858538586
162,LUNG1-168,1623.0466708241677,951134.1504208742,-14321.595713658116,295.9810054892781,25.408325139903013,0.8430310408251145,2.6852107043740907,2.9293629633219354,17.742493307505796,0.5193630850698228,0.47232788035542783,0.9905283570271772,0.9533470309957959,-0.20779275974997288,0.8746255595540899,0.37593575503315113,39.4385908663157,0.027607213896152137,6.93762529832552,0.8591279628572128,0.07705517480254896,78.87718173263137,4.826638454476642,80.3473326572953
163,LUNG1-169,886.291962252698,407219.9275245626,-1517.2701398695642,440.6245355569857,100.56871029014322,0.6268691593089646,7.394804217735457,4.270112637725333,40.92184830529666,0.24439016878300532,0.16056780011776173,0.9712972956876282,0.892428167724196,-0.12401957604312111,0.8157549948039583,0.16336024201142607,28.29404564196896,0.001162572416091657,10.190217132731854,0.6387099765972972,0.0040180826886177705,56.58809128393796,6.313919472747496,135.29831146178225
164,LUNG1-170,1332.6482443240618,81221.5198263456,-2006.7847920277538,85.30879451614956,22.57009344547404,0.5539015361367561,3.03760792847679,3.1372998712379956,12.987877947879287,0.41588233104806077,0.3422457315793069,0.9901714628825139,0.9425033034713505,-0.08435908484594502,0.6282851162916205,0.33766797349318173,36.2885923661267,0.016129935530311373,7.136595108099041,0.6482174345854356,0.04382176035789323,72.57718473225341,4.506239728567218,26.9697219904059
165,LUNG1-171,1455.8377135351875,106576.65313205935,-2721.9570323457697,119.07061400145913,40.66478695360558,0.4624329423529643,3.6474797313779845,3.2761505032538176,26.642114748060123,0.4745746284063215,0.42526349283796416,0.9830257373015026,0.935159870558249,-0.11098805880146646,0.6840860813955915,0.3489099899788525,37.89520016146549,0.03976952211432096,6.624966560580545,0.5623674725051175,0.12764369108684934,75.79040032293098,4.425809649029379,39.933850238766205
166,LUNG1-172,1769.2104240952924,48843.62902362842,-951.4154582403245,43.251965137935215,10.770392774079518,0.5609762010130871,1.7425228653919254,2.3849271911293535,7.63128611981984,0.5548373782191935,0.5122425660335483,0.9985824397791944,0.9810172039156252,-0.09229276780476031,0.5779266939006779,0.45024283772128204,41.96521496790713,0.056370668821637944,5.361646971147865,0.7492188766493333,0.1225854319953929,83.93042993581422,3.589288873484947,13.505589478003682
167,LUNG1-173,1825.1501219040292,353417.7768102601,-6003.926803434884,132.74821513985708,22.76344143353558,0.6899479794087736,2.0377203908485435,2.4101770286458057,18.42507683882839,0.595202896799068,0.5643733276955145,0.9949939475117728,0.9724473125953851,-0.17548826313109483,0.7956158759497236,0.43812731472590827,42.39809462667255,0.04715080467707895,5.7822557638567975,0.7260655563610302,0.10432661222141702,84.7961892533451,4.093720340651755,38.87791414334812
168,LUNG1-174,998.8935145952697,215749.17631976897,-3796.656799218967,258.9614816478967,66.46048011328325,0.5810485543341742,5.942773812847073,3.9772874204757,27.979911674150056,0.28657212950364463,0.20413312841210832,0.9739338441057893,0.8984374659900076,-0.14071835637669122,0.8276429649693322,0.20323722960686516,30.82649672644505,0.003042116027754872,9.21933925930238,0.6056436038218793,0.013430744706939972,61.65299345289009,5.781638367315562,81.355490440295
169,LUNG1-175,1630.3330567615699,85359.32080471082,-2124.0800152009597,89.86113257124424,23.662076486176513,0.5627986977444227,2.7742453238118463,3.0053718650935517,15.615449649154957,0.48932473468193555,0.43652586907619256,0.990998043310381,0.9511667880100556,-0.1170092643821342,0.6992181252557453,0.3772872964179363,40.17104854513631,0.031781287813601976,6.627933320108811,0.6003599549995444,0.08496244508818067,80.3420970902726,4.40734007862427,28.380802264355193
